campaign_id,campaign_name,date,impressions,clicks,ad_spend,platform
CAMP_M001,Viral Video Promo - Reels,2025-06-25,18218.0,1179.0,331.05,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-06-26,17956.0,1395.0,532.15,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-06-27,11161.0,683.0,398.68,meta_ads
CAMP_M001,VIRAL VIDEO PROMO - REELS,2025-06-28,15606.0,1161.0,503.38,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-06-29,13462.0,1044.0,478.93,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-06-30,16941.0,1345.0,340.52,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-07-01,10363.0,888.0,348.95,meta_ads
CAMP_M001,VIRAL VIDEO PROMO - REELS,2025-07-02,10101.0,883.0,436.48,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-07-03,18663.0,1636.0,467.05,meta_ads
CAMP_M001,viral video promo - reels,2025-07-04,15490.0,,431.78,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-07-05,16987.0,1516.0,308.5,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-07-06,10747.0,680.0,507.59,meta_ads
CAMP_M001,viral video promo - reels,2025-07-07,18345.0,1389.0,572.16,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-07-08,15159.0,1024.0,451.79,meta_ads
CAMP_M001,viral video promo - reels,2025-07-09,11339.0,854.0,316.31,meta_ads
CAMP_M001,viral video promo - reels,2025-07-10,16200.0,1354.0,317.19,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-07-11,13423.0,1071.0,420.78,meta_ads
CAMP_M001,VIRAL VIDEO PROMO - REELS,2025-07-12,10863.0,938.0,577.29,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-07-13,15576.0,1395.0,374.37,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-07-14,13288.0,926.0,302.13,meta_ads
CAMP_M001,VIRAL VIDEO PROMO - REELS,2025-07-15,11878.0,727.0,409.31,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-07-16,16791.0,1389.0,398.43,meta_ads
CAMP_M001,viral video promo - reels,2025-07-17,15592.0,936.0,310.53,meta_ads
CAMP_M001,viral video promo - reels,2025-07-18,19376.0,1687.0,306.13,meta_ads
CAMP_M001,VIRAL VIDEO PROMO - REELS,2025-07-19,17896.0,1077.0,386.46,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-07-20,16197.0,1118.0,393.11,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-07-21,14471.0,1108.0,422.85,meta_ads
CAMP_M001,viral video promo - reels,2025-07-22,18267.0,1594.0,579.63,meta_ads
CAMP_M001,VIRAL VIDEO PROMO - REELS,2025-07-23,17053.0,1452.0,468.89,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-07-24,16764.0,1381.0,362.59,meta_ads
CAMP_M001,VIRAL VIDEO PROMO - REELS,2025-07-25,10024.0,859.0,483.01,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-07-26,17171.0,1421.0,417.61,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-07-27,15705.0,943.0,493.46,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-07-28,14966.0,1262.0,504.41,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-07-29,17073.0,1530.0,591.38,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-07-30,16094.0,1049.0,463.01,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-07-31,18683.0,1182.0,414.28,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-08-01,11085.0,716.0,551.29,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-08-02,10164.0,754.0,349.31,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-08-03,12283.0,955.0,346.33,meta_ads
CAMP_M001,viral video promo - reels,2025-08-04,15441.0,1337.0,367.57,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-08-05,14801.0,1331.0,334.33,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-08-06,,1092.0,455.77,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-08-07,14983.0,1315.0,486.81,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-08-08,15039.0,1310.0,355.33,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-08-09,18608.0,1386.0,551.16,meta_ads
CAMP_M001,VIRAL VIDEO PROMO - REELS,2025-08-10,11404.0,789.0,433.72,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-08-11,18201.0,1232.0,523.58,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-08-12,17921.0,1291.0,516.74,meta_ads
CAMP_M001,VIRAL VIDEO PROMO - REELS,2025-08-13,13904.0,1036.0,533.81,meta_ads
CAMP_M001,viral video promo - reels,08/14/2025,13281.0,1118.0,326.04,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-08-15,19977.0,1720.0,564.85,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-08-16,12868.0,822.0,450.36,meta_ads
CAMP_M001,viral video promo - reels,2025-08-17,10040.0,646.0,373.94,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-08-18,16561.0,1156.0,484.51,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-08-19,16946.0,1203.0,347.92,meta_ads
CAMP_M001,viral video promo - reels,2025-08-20,16218.0,1108.0,435.27,meta_ads
CAMP_M001,VIRAL VIDEO PROMO - REELS,2025-08-21,15607.0,1351.0,501.73,meta_ads
CAMP_M001,viral video promo - reels,2025-08-22,11063.0,984.0,479.66,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-08-23,10618.0,899.0,364.99,meta_ads
CAMP_M001,  Viral Video Promo - Reels  ,2025-08-24,12765.0,777.0,544.75,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-08-25,17559.0,1238.0,416.8,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-08-26,12973.0,860.0,392.77,meta_ads
CAMP_M001,VIRAL VIDEO PROMO - REELS,2025-08-27,10829.0,,425.12,meta_ads
CAMP_M001,viral video promo - reels,2025-08-28,12126.0,1058.0,567.0,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-08-29,14198.0,942.0,338.58,meta_ads
CAMP_M001,Viral Video Promo - Reels,2025-08-30,13599.0,1065.0,388.88,meta_ads
CAMP_M001,VIRAL VIDEO PROMO - REELS,2025-08-31,18784.0,1309.0,471.45,meta_ads
CAMP_M002,Niche Community Outreach,2025-06-01,4714.0,23.0,65.54,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-06-02,2783.0,16.0,97.14,meta_ads
CAMP_M002,Niche Community Outreach,2025-06-03,2616.0,18.0,45.54,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,06/04/2025,3771.0,21.0,42.84,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-06-05,3790.0,32.0,54.64,meta_ads
CAMP_M002,Niche Community Outreach,2025-06-06,2682.0,13.0,59.88,meta_ads
CAMP_M002,Niche Community Outreach,2025-06-07,4703.0,39.0,85.5,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-06-08,5057.0,41.0,83.82,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-06-09,3926.0,28.0,70.9,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-06-10,4960.0,40.0,97.71,meta_ads
CAMP_M002,Niche Community Outreach,2025-06-11,4771.0,41.0,94.41,meta_ads
CAMP_M002,Niche Community Outreach,2025-06-12,3002.0,27.0,55.3,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-06-13,3824.0,19.0,51.34,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-06-14,2770.0,21.0,55.01,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-06-15,3101.0,14.0,70.69,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-06-16,3894.0,22.0,55.7,meta_ads
CAMP_M002,Niche Community Outreach,2025-06-17,2995.0,27.0,59.62,meta_ads
CAMP_M002,niche community outreach,2025-06-18,2675.0,21.0,70.75,meta_ads
CAMP_M002,niche community outreach,2025-06-19,4392.0,38.0,97.68,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-06-20,4878.0,31.0,82.27,meta_ads
CAMP_M002,niche community outreach,2025-06-21,5386.0,24.0,90.17,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-06-22,4074.0,35.0,97.61,meta_ads
CAMP_M002,Niche Community Outreach,06/23/2025,4595.0,23.0,59.49,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-06-24,2960.0,20.0,79.19,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-06-25,3746.0,20.0,40.93,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-06-26,3034.0,12.0,49.45,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-06-27,5307.0,42.0,74.07,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-06-28,2684.0,17.0,63.42,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-06-29,4558.0,37.0,86.11,meta_ads
CAMP_M002,Niche Community Outreach,2025-06-30,2593.0,20.0,72.7,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-07-01,5307.0,38.0,68.55,meta_ads
CAMP_M002,Niche Community Outreach,2025-07-02,3911.0,21.0,66.39,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-07-03,4885.0,26.0,80.95,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-07-04,4324.0,38.0,70.5,meta_ads
CAMP_M002,Niche Community Outreach,2025-07-05,3209.0,17.0,65.44,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-07-06,3673.0,26.0,53.19,meta_ads
CAMP_M002,Niche Community Outreach,07/07/2025,4619.0,20.0,68.2,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-07-08,4528.0,26.0,96.96,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-07-09,3272.0,23.0,68.02,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,10-Jul-2025,2834.0,13.0,99.94,meta_ads
CAMP_M002,niche community outreach,2025-07-11,5359.0,22.0,65.12,meta_ads
CAMP_M002,  Niche Community Outreach  ,07/12/2025,4639.0,29.0,98.47,meta_ads
CAMP_M002,Niche Community Outreach,2025-07-13,5461.0,45.0,95.74,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-07-14,4490.0,30.0,71.39,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-07-15,3433.0,21.0,48.01,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-07-16,4931.0,37.0,71.82,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-07-17,4939.0,42.0,72.82,meta_ads
CAMP_M002,niche community outreach,2025-07-18,3924.0,33.0,63.18,meta_ads
CAMP_M002,Niche Community Outreach,2025-07-19,4056.0,27.0,79.63,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-07-20,5101.0,29.0,95.38,meta_ads
CAMP_M002,Niche Community Outreach,2025-07-21,4110.0,33.0,48.33,meta_ads
CAMP_M002,niche community outreach,2025-07-22,4258.0,28.0,42.16,meta_ads
CAMP_M002,Niche Community Outreach,2025-07-23,,26.0,69.86,meta_ads
CAMP_M002,niche community outreach,2025-07-24,3057.0,15.0,76.5,meta_ads
CAMP_M002,niche community outreach,2025-07-25,3129.0,14.0,92.54,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-07-26,5378.0,47.0,82.9,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-07-27,5468.0,48.0,46.36,meta_ads
CAMP_M002,niche community outreach,2025-07-28,2889.0,22.0,56.43,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-07-29,3994.0,19.0,65.93,meta_ads
CAMP_M002,Niche Community Outreach,2025-07-30,2935.0,19.0,51.82,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-07-31,,13.0,69.61,meta_ads
CAMP_M002,niche community outreach,2025-08-01,3823.0,26.0,54.05,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-08-02,3160.0,20.0,99.43,meta_ads
CAMP_M002,  Niche Community Outreach  ,03-Aug-2025,3769.0,17.0,59.41,meta_ads
CAMP_M002,niche community outreach,2025-08-04,2785.0,17.0,60.38,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-08-05,3571.0,29.0,54.46,meta_ads
CAMP_M002,Niche Community Outreach,2025-08-06,3986.0,19.0,49.69,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-08-07,3017.0,26.0,42.58,meta_ads
CAMP_M002,Niche Community Outreach,2025-08-08,3252.0,20.0,45.26,meta_ads
CAMP_M002,niche community outreach,2025-08-09,3080.0,17.0,94.14,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-08-10,4456.0,33.0,68.8,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-08-11,3565.0,26.0,72.77,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-08-12,3440.0,28.0,62.73,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-08-13,4761.0,22.0,95.48,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-08-14,3224.0,17.0,62.0,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-08-15,4507.0,30.0,66.92,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-08-16,3379.0,30.0,63.71,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-08-17,4611.0,22.0,75.17,meta_ads
CAMP_M002,niche community outreach,2025-08-18,3344.0,25.0,94.61,meta_ads
CAMP_M002,Niche Community Outreach,08/19/2025,4442.0,27.0,50.49,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-08-20,3720.0,27.0,74.44,meta_ads
CAMP_M002,Niche Community Outreach,2025-08-21,3608.0,19.0,83.76,meta_ads
CAMP_M002,niche community outreach,2025-08-22,5270.0,35.0,77.02,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-08-23,2802.0,22.0,90.16,meta_ads
CAMP_M002,niche community outreach,2025-08-24,3469.0,24.0,77.31,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-08-25,3385.0,25.0,73.58,meta_ads
CAMP_M002,niche community outreach,2025-08-26,2786.0,21.0,83.67,meta_ads
CAMP_M002,niche community outreach,2025-08-27,3465.0,28.0,86.25,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-08-28,3303.0,23.0,91.91,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-08-29,5354.0,43.0,93.22,meta_ads
CAMP_M002,  Niche Community Outreach  ,2025-08-30,2957.0,19.0,68.76,meta_ads
CAMP_M002,niche community outreach,2025-08-31,,33.0,65.65,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-06-01,4591.0,126.0,256.96,meta_ads
CAMP_M003,retargeting - lookalike audience,2025-06-02,6257.0,175.0,125.36,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-06-03,5648.0,116.0,230.47,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-06-04,5625.0,158.0,190.08,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-06-05,4528.0,152.0,131.37,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-06-06,6857.0,166.0,257.6,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-06-07,5620.0,114.0,184.66,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-06-08,8830.0,270.0,279.31,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-06-09,7000.0,204.0,277.74,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-06-10,7766.0,170.0,231.91,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-06-11,8131.0,175.0,141.43,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-06-12,4863.0,150.0,208.38,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-06-13,6836.0,149.0,261.54,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-06-14,5422.0,174.0,136.93,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-06-15,7880.0,180.0,129.86,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-06-16,7647.0,194.0,191.9,meta_ads
CAMP_M003,retargeting - lookalike audience,2025-06-17,5335.0,161.0,131.39,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-06-18,5317.0,107.0,173.51,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-06-19,8428.0,245.0,148.23,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-06-20,8893.0,182.0,237.17,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-06-21,5273.0,136.0,258.9,meta_ads
CAMP_M003,retargeting - lookalike audience,2025-06-22,8024.0,260.0,196.21,meta_ads
CAMP_M003,retargeting - lookalike audience,2025-06-23,5685.0,187.0,123.33,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-06-24,6031.0,134.0,149.88,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-06-25,4817.0,99.0,194.43,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-06-26,8817.0,294.0,165.3,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-06-27,6803.0,179.0,250.48,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-06-28,8993.0,244.0,249.11,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-06-29,4689.0,122.0,257.08,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-06-30,4533.0,115.0,218.48,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-07-01,5203.0,175.0,154.62,meta_ads
CAMP_M003,retargeting - lookalike audience,2025-07-02,4879.0,102.0,131.99,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-07-03,6313.0,168.0,214.29,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,04-Jul-2025,6623.0,203.0,279.57,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-07-05,5065.0,143.0,175.08,meta_ads
CAMP_M003,retargeting - lookalike audience,06-Jul-2025,6842.0,219.0,161.37,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-07-07,7289.0,248.0,246.06,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-07-08,8209.0,232.0,218.97,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-07-09,6979.0,146.0,238.63,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-07-10,4958.0,169.0,130.82,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-07-11,4816.0,98.0,123.99,meta_ads
CAMP_M003,retargeting - lookalike audience,2025-07-12,5073.0,111.0,210.97,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-07-13,8774.0,276.0,260.35,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-07-14,5323.0,112.0,224.95,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-07-15,7612.0,261.0,170.22,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-07-16,5592.0,157.0,225.51,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-07-17,5031.0,136.0,214.2,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-07-18,5778.0,126.0,201.93,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,19-Jul-2025,5263.0,162.0,151.24,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-07-20,6849.0,170.0,156.01,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-07-21,8619.0,212.0,144.68,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-07-22,5404.0,170.0,203.03,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-07-23,6476.0,147.0,241.04,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-07-24,8091.0,252.0,123.11,meta_ads
CAMP_M003,retargeting - lookalike audience,2025-07-25,7180.0,243.0,180.1,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-07-26,6171.0,128.0,238.8,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,07/27/2025,7989.0,224.0,122.24,meta_ads
CAMP_M003,retargeting - lookalike audience,2025-07-28,6798.0,167.0,148.85,meta_ads
CAMP_M003,retargeting - lookalike audience,2025-07-29,7165.0,184.0,149.88,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-07-30,4634.0,114.0,264.31,meta_ads
CAMP_M003,retargeting - lookalike audience,2025-07-31,7091.0,202.0,252.6,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-08-01,5858.0,121.0,170.35,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-08-02,4993.0,134.0,181.02,meta_ads
CAMP_M003,retargeting - lookalike audience,2025-08-03,4591.0,150.0,275.79,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-08-04,6876.0,172.0,143.84,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-08-05,8211.0,216.0,186.36,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-08-06,5287.0,118.0,146.49,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-08-07,5559.0,187.0,164.58,meta_ads
CAMP_M003,retargeting - lookalike audience,2025-08-08,6730.0,201.0,205.81,meta_ads
CAMP_M003,retargeting - lookalike audience,2025-08-09,8866.0,238.0,221.75,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-08-10,8390.0,203.0,244.13,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-08-11,6901.0,192.0,256.07,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-08-12,5721.0,145.0,196.63,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-08-13,7968.0,162.0,192.8,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-08-14,5088.0,132.0,185.86,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-08-15,5946.0,171.0,202.52,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-08-16,5014.0,123.0,188.99,meta_ads
CAMP_M003,retargeting - lookalike audience,2025-08-17,5603.0,119.0,186.21,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-08-18,7800.0,221.0,235.87,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-08-19,6978.0,220.0,170.74,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-08-20,6764.0,144.0,226.59,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-08-21,6147.0,127.0,124.74,meta_ads
CAMP_M003,retargeting - lookalike audience,2025-08-22,6100.0,147.0,276.8,meta_ads
CAMP_M003,retargeting - lookalike audience,08/23/2025,5777.0,122.0,229.32,meta_ads
CAMP_M003,retargeting - lookalike audience,2025-08-24,7541.0,179.0,239.38,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-08-25,4610.0,141.0,278.42,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-08-26,8161.0,183.0,225.69,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-08-27,6992.0,200.0,168.55,meta_ads
CAMP_M003,Retargeting - Lookalike Audience,2025-08-28,6139.0,201.0,150.5,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-08-29,6702.0,142.0,228.46,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-08-30,8916.0,268.0,243.05,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-08-31,7397.0,246.0,157.67,meta_ads
CAMP_M004,Generic Banner Ads,2025-06-01,7216.0,68.0,246.71,meta_ads
CAMP_M004,generic banner ads,2025-06-02,7989.0,86.0,193.46,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-06-03,9910.0,128.0,148.27,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-06-04,6638.0,98.0,229.62,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-06-05,8802.0,90.0,143.02,meta_ads
CAMP_M004,Generic Banner Ads,2025-06-06,8680.0,101.0,132.3,meta_ads
CAMP_M004,generic banner ads,2025-06-07,11398.0,100.0,193.43,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-06-08,7171.0,71.0,140.94,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-06-09,7627.0,96.0,107.95,meta_ads
CAMP_M004,GENERIC BANNER ADS,06/10/2025,7055.0,67.0,130.1,meta_ads
